date,symbol,equity,cash,positions
2023-03-29,GOOGL,3062848.99,3053650.45,1
2023-03-30,GOOGL,3064171.59,3053650.45,1
2023-03-31,GOOGL,3056659.38,3053650.45,1
2023-04-03,GOOGL,3054992.95,3053650.45,1
2023-04-04,GOOGL,3054040.64,3053650.45,1
2023-04-05,GOOGL,3054701.94,3053650.45,1
2023-04-06,GOOGL,3044253.65,3053650.45,1
2023-04-10,GOOGL,3044110.26,3044110.26,0
2023-04-11,GOOGL,3044110.26,3044110.26,0
2023-04-12,GOOGL,3044110.26,3044110.26,0
2023-04-13,GOOGL,3044110.26,3044110.26,0
2023-04-14,GOOGL,3044110.26,3044110.26,0
2023-04-17,GOOGL,3044110.26,3044110.26,0
2023-04-18,GOOGL,3044110.26,3044110.26,0
2023-04-19,GOOGL,3044110.26,3044110.26,0
2023-04-20,GOOGL,3044110.26,3044110.26,0
2023-04-21,GOOGL,3044110.26,3044110.26,0
2023-04-24,GOOGL,3044110.26,3044110.26,0
2023-04-25,GOOGL,3044110.26,3044110.26,0
2023-04-26,GOOGL,3044110.26,3044110.26,0
2023-04-27,GOOGL,3044110.26,3044110.26,0
2023-04-28,GOOGL,3044110.26,3044110.26,0
2023-05-01,GOOGL,3044110.26,3044110.26,0
2023-05-02,GOOGL,3044110.26,3044110.26,0
2023-05-03,GOOGL,3044110.26,3044110.26,0
2023-05-04,GOOGL,3044110.26,3044110.26,0
2023-05-05,GOOGL,3044110.26,3044110.26,0
2023-05-08,GOOGL,3044110.26,3044110.26,0
2023-05-09,GOOGL,3044110.26,3044110.26,0
2023-05-10,GOOGL,3044110.26,3044110.26,0
2023-05-11,GOOGL,3044110.26,3044110.26,0
2023-05-12,GOOGL,3345649.39,3348255.34,1
2023-05-15,GOOGL,3348259.82,3348255.34,1
2023-05-16,GOOGL,3340428.56,3348255.34,1
2023-05-17,GOOGL,3670239.86,3674124.07,1
2023-05-18,GOOGL,3664677.97,3674124.07,1
2023-05-19,GOOGL,4030792.68,4030767.09,1
2023-05-22,GOOGL,4023960.81,4030767.09,1
2023-05-23,GOOGL,4031389.36,4030767.09,1
2023-05-24,GOOGL,4036341.73,4030767.09,1
2023-05-25,GOOGL,4028644.68,4030767.09,1
2023-05-26,GOOGL,4025273.51,4030767.09,1
2023-05-30,GOOGL,4028077.88,4030767.09,1
2023-05-31,GOOGL,4030464.53,4030767.09,1
2023-06-01,GOOGL,4027928.69,4030767.09,1
