date,symbol,equity,cash,positions
2022-03-30,AAPL,101541.08,101541.08,0
2022-03-31,AAPL,101541.08,101541.08,0
2022-04-01,AAPL,101541.08,101541.08,0
2022-04-04,AAPL,101541.08,101541.08,0
2022-04-05,AAPL,101541.08,101541.08,0
2022-04-06,AAPL,101541.08,101541.08,0
2022-04-07,AAPL,101541.08,101541.08,0
2022-04-08,AAPL,101541.08,101541.08,0
2022-04-11,AAPL,101541.08,101541.08,0
2022-04-12,AAPL,101541.08,101541.08,0
2022-04-13,AAPL,101541.08,101541.08,0
2022-04-14,AAPL,101541.08,101541.08,0
2022-04-18,AAPL,101541.08,101541.08,0
2022-04-19,AAPL,101541.08,101541.08,0
2022-04-20,AAPL,101541.08,101541.08,0
2022-04-21,AAPL,101541.08,101541.08,0
2022-04-22,AAPL,101541.08,101541.08,0
2022-04-25,AAPL,101541.08,101541.08,0
2022-04-26,AAPL,91111.34,91491.31,1
2022-04-27,AAPL,91154.88,91174.51,1
2022-04-28,AAPL,91604.73,91174.51,1
2022-04-29,AAPL,91223.61,91174.51,1
2022-05-02,AAPL,91243.33,91174.51,1
2022-05-03,AAPL,91340.04,91174.51,1
2022-05-04,AAPL,91756.17,91174.51,1
2022-05-05,AAPL,101732.65,101732.65,0
2022-05-06,AAPL,101732.65,101732.65,0
2022-05-09,AAPL,101732.65,101732.65,0
2022-05-10,AAPL,101732.65,101732.65,0
2022-05-11,AAPL,101732.65,101732.65,0
2022-05-12,AAPL,101732.65,101732.65,0
2022-05-13,AAPL,101732.65,101732.65,0
2022-05-16,AAPL,101732.65,101732.65,0
2022-05-17,AAPL,101732.65,101732.65,0
2022-05-18,AAPL,101732.65,101732.65,0
2022-05-19,AAPL,101732.65,101732.65,0
2022-05-20,AAPL,101732.65,101732.65,0
2022-05-23,AAPL,101732.65,101732.65,0
2022-05-24,AAPL,101732.65,101732.65,0
2022-05-25,AAPL,101732.65,101732.65,0
2022-05-26,AAPL,101732.65,101732.65,0
2022-05-27,AAPL,101732.65,101732.65,0
2022-05-31,AAPL,101732.65,101732.65,0
2022-06-01,AAPL,101732.65,101732.65,0
2022-06-02,AAPL,101732.65,101732.65,0
2022-06-03,AAPL,101732.65,101732.65,0
2022-06-06,AAPL,101732.65,101732.65,0
2022-06-07,AAPL,101732.65,101732.65,0
2022-06-08,AAPL,101732.65,101732.65,0
2022-06-09,AAPL,101732.65,101732.65,0
2022-06-10,AAPL,101732.65,101732.65,0
2022-06-13,AAPL,101732.65,101732.65,0
2022-06-14,AAPL,101732.65,101732.65,0
2022-06-15,AAPL,101732.65,101732.65,0
2022-06-16,AAPL,101732.65,101732.65,0
2022-06-17,AAPL,101732.65,101732.65,0
2022-06-21,AAPL,91992.41,91667.88,1
2022-06-22,AAPL,91952.65,91667.88,1
2022-06-23,AAPL,92175.93,91667.88,1
2022-06-24,AAPL,102235.41,102235.41,0
2022-06-27,AAPL,102235.41,102235.41,0
2022-06-28,AAPL,102235.41,102235.41,0
2022-06-29,AAPL,102235.41,102235.41,0
2022-06-30,AAPL,102235.41,102235.41,0
2022-07-01,AAPL,102235.41,102235.41,0
2022-07-05,AAPL,102235.41,102235.41,0
2022-07-06,AAPL,102235.41,102235.41,0
2022-07-07,AAPL,102235.41,102235.41,0
2022-07-08,AAPL,102235.41,102235.41,0
2022-07-11,AAPL,102235.41,102235.41,0
2022-07-12,AAPL,102235.41,102235.41,0
2022-07-13,AAPL,102235.41,102235.41,0
2022-07-14,AAPL,102235.41,102235.41,0
2022-07-15,AAPL,102235.41,102235.41,0
2022-07-18,AAPL,102235.41,102235.41,0
2022-07-19,AAPL,102235.41,102235.41,0
2022-07-20,AAPL,102235.41,102235.41,0
2022-07-21,AAPL,102235.41,102235.41,0
2022-07-22,AAPL,102235.41,102235.41,0
2022-07-25,AAPL,102235.41,102235.41,0
2022-07-26,AAPL,102235.41,102235.41,0
2022-07-27,AAPL,102235.41,102235.41,0
2022-07-28,AAPL,102235.41,102235.41,0
2022-07-29,AAPL,102235.41,102235.41,0
2022-08-01,AAPL,102235.41,102235.41,0
