date,symbol,equity,cash,positions
2024-05-24,AMZN,99799.71,99799.71,0
2024-05-28,AMZN,89925.52,89853.49,1
2024-05-29,AMZN,89918.37,89853.49,1
2024-05-30,AMZN,89769.87,89853.49,1
2024-05-31,AMZN,89611.47,89853.49,1
2024-06-03,AMZN,89768.72,89667.26,1
2024-06-04,AMZN,89824.72,89667.26,1
2024-06-05,AMZN,89933.36,89667.26,1
2024-06-06,AMZN,90141.68,89667.26,1
2024-06-07,AMZN,90102.48,89667.26,1
2024-06-10,AMZN,90257.04,89667.26,1
2024-06-11,AMZN,100137.38,100137.38,0
2024-06-12,AMZN,100137.38,100137.38,0
2024-06-13,AMZN,100137.38,100137.38,0
2024-06-14,AMZN,100137.38,100137.38,0
2024-06-17,AMZN,100137.38,100137.38,0
2024-06-18,AMZN,100137.38,100137.38,0
2024-06-20,AMZN,100137.38,100137.38,0
2024-06-21,AMZN,100137.38,100137.38,0
2024-06-24,AMZN,100137.38,100137.38,0
2024-06-25,AMZN,100137.38,100137.38,0
2024-06-26,AMZN,100137.38,100137.38,0
2024-06-27,AMZN,100137.38,100137.38,0
2024-06-28,AMZN,100137.38,100137.38,0
2024-07-01,AMZN,100137.38,100137.38,0
2024-07-02,AMZN,100137.38,100137.38,0
2024-07-03,AMZN,100137.38,100137.38,0
2024-07-05,AMZN,100137.38,100137.38,0
2024-07-08,AMZN,100137.38,100137.38,0
2024-07-09,AMZN,100137.38,100137.38,0
2024-07-10,AMZN,100137.38,100137.38,0
2024-07-11,AMZN,100137.38,100137.38,0
2024-07-12,AMZN,100137.38,100137.38,0
2024-07-15,AMZN,100137.38,100137.38,0
2024-07-16,AMZN,100137.38,100137.38,0
2024-07-17,AMZN,100137.38,100137.38,0
2024-07-18,AMZN,100137.38,100137.38,0
2024-07-19,AMZN,90171.48,90209.92,1
2024-07-22,AMZN,90140.16,90209.92,1
2024-07-23,AMZN,90348.6,90209.92,1
2024-07-24,AMZN,90047.28,90209.92,1
2024-07-25,AMZN,89994.36,90209.92,1
2024-07-26,AMZN,90161.07,90020.27,1
2024-07-29,AMZN,90199.57,90020.27,1
2024-07-30,AMZN,90117.62,90020.27,1
2024-07-31,AMZN,90407.47,90020.27,1
2024-08-01,AMZN,90247.42,90020.27,1
2024-08-02,AMZN,89358.07,90020.27,1
2024-08-05,AMZN,88928.22,89339.09,1
2024-08-06,AMZN,89057.99,89007.39,1
2024-08-07,AMZN,89109.23,89007.39,1
2024-08-08,AMZN,89294.06,89007.39,1
2024-08-09,AMZN,89363.6,89007.39,1
2024-08-12,AMZN,89355.06,89007.39,1
2024-08-13,AMZN,89564.29,89007.39,1
2024-08-14,AMZN,99386.23,99386.23,0
2024-08-15,AMZN,99386.23,99386.23,0
2024-08-16,AMZN,99386.23,99386.23,0
2024-08-19,AMZN,99386.23,99386.23,0
2024-08-20,AMZN,99386.23,99386.23,0
2024-08-21,AMZN,99386.23,99386.23,0
2024-08-22,AMZN,99386.23,99386.23,0
2024-08-23,AMZN,99386.23,99386.23,0
2024-08-26,AMZN,99386.23,99386.23,0
2024-08-27,AMZN,99386.23,99386.23,0
2024-08-28,AMZN,99386.23,99386.23,0
2024-08-29,AMZN,99386.23,99386.23,0
2024-08-30,AMZN,99386.23,99386.23,0
2024-09-03,AMZN,99386.23,99386.23,0
2024-09-04,AMZN,99386.23,99386.23,0
2024-09-05,AMZN,99386.23,99386.23,0
2024-09-06,AMZN,99386.23,99386.23,0
2024-09-09,AMZN,99386.23,99386.23,0
2024-09-10,AMZN,99386.23,99386.23,0
2024-09-11,AMZN,99386.23,99386.23,0
2024-09-12,AMZN,99386.23,99386.23,0
2024-09-13,AMZN,99386.23,99386.23,0
2024-09-16,AMZN,99386.23,99386.23,0
2024-09-17,AMZN,99386.23,99386.23,0
2024-09-18,AMZN,99386.23,99386.23,0
2024-09-19,AMZN,99386.23,99386.23,0
2024-09-20,AMZN,99386.23,99386.23,0
2024-09-23,AMZN,99386.23,99386.23,0
2024-09-24,AMZN,99386.23,99386.23,0
2024-09-25,AMZN,99386.23,99386.23,0
2024-09-26,AMZN,99386.23,99386.23,0
2024-09-27,AMZN,99386.23,99386.23,0
2024-09-30,AMZN,99386.23,99386.23,0
2024-10-01,AMZN,99386.23,99386.23,0
2024-10-02,AMZN,99386.23,99386.23,0
2024-10-03,AMZN,99386.23,99386.23,0
2024-10-04,AMZN,99386.23,99386.23,0
2024-10-07,AMZN,99386.23,99386.23,0
2024-10-08,AMZN,99386.23,99386.23,0
2024-10-09,AMZN,99386.23,99386.23,0
2024-10-10,AMZN,99386.23,99386.23,0
2024-10-11,AMZN,99386.23,99386.23,0
2024-10-14,AMZN,99386.23,99386.23,0
2024-10-15,AMZN,99386.23,99386.23,0
2024-10-16,AMZN,99386.23,99386.23,0
2024-10-17,AMZN,99386.23,99386.23,0
2024-10-18,AMZN,99386.23,99386.23,0
2024-10-21,AMZN,99386.23,99386.23,0
2024-10-22,AMZN,99386.23,99386.23,0
2024-10-23,AMZN,99386.23,99386.23,0
2024-10-24,AMZN,99386.23,99386.23,0
2024-10-25,AMZN,99386.23,99386.23,0
2024-10-28,AMZN,99386.23,99386.23,0
2024-10-29,AMZN,99386.23,99386.23,0
2024-10-30,AMZN,99386.23,99386.23,0
2024-10-31,AMZN,99386.23,99386.23,0
2024-11-01,AMZN,99386.23,99386.23,0
2024-11-04,AMZN,99386.23,99386.23,0
2024-11-05,AMZN,99386.23,99386.23,0
2024-11-06,AMZN,99386.23,99386.23,0
2024-11-07,AMZN,99386.23,99386.23,0
2024-11-08,AMZN,99386.23,99386.23,0
2024-11-11,AMZN,99386.23,99386.23,0
2024-11-12,AMZN,99386.23,99386.23,0
2024-11-13,AMZN,99386.23,99386.23,0
2024-11-14,AMZN,99386.23,99386.23,0
2024-11-15,AMZN,99386.23,99386.23,0
2024-11-18,AMZN,99386.23,99386.23,0
2024-11-19,AMZN,99386.23,99386.23,0
2024-11-20,AMZN,99386.23,99386.23,0
2024-11-21,AMZN,99386.23,99386.23,0
2024-11-22,AMZN,99386.23,99386.23,0
2024-11-25,AMZN,99386.23,99386.23,0
2024-11-26,AMZN,99386.23,99386.23,0
2024-11-27,AMZN,99386.23,99386.23,0
2024-11-29,AMZN,99386.23,99386.23,0
2024-12-02,AMZN,99386.23,99386.23,0
2024-12-03,AMZN,99386.23,99386.23,0
2024-12-04,AMZN,99386.23,99386.23,0
2024-12-05,AMZN,99386.23,99386.23,0
2024-12-06,AMZN,99386.23,99386.23,0
2024-12-09,AMZN,99386.23,99386.23,0
2024-12-10,AMZN,99386.23,99386.23,0
2024-12-11,AMZN,99386.23,99386.23,0
2024-12-12,AMZN,99386.23,99386.23,0
2024-12-13,AMZN,99386.23,99386.23,0
2024-12-16,AMZN,99386.23,99386.23,0
2024-12-17,AMZN,99386.23,99386.23,0
2024-12-18,AMZN,99386.23,99386.23,0
2024-12-19,AMZN,99386.23,99386.23,0
2024-12-20,AMZN,99386.23,99386.23,0
2024-12-23,AMZN,99386.23,99386.23,0
2024-12-24,AMZN,99386.23,99386.23,0
2024-12-26,AMZN,99386.23,99386.23,0
2024-12-27,AMZN,99386.23,99386.23,0
2024-12-30,AMZN,99386.23,99386.23,0
2024-12-31,AMZN,99386.23,99386.23,0
2025-01-02,AMZN,99386.23,99386.23,0
2025-01-03,AMZN,99386.23,99386.23,0
2025-01-06,AMZN,99386.23,99386.23,0
2025-01-07,AMZN,99386.23,99386.23,0
2025-01-08,AMZN,99386.23,99386.23,0
2025-01-10,AMZN,99386.23,99386.23,0
2025-01-13,AMZN,99386.23,99386.23,0
2025-01-14,AMZN,99386.23,99386.23,0
2025-01-15,AMZN,99386.23,99386.23,0
2025-01-16,AMZN,99386.23,99386.23,0
2025-01-17,AMZN,99386.23,99386.23,0
2025-01-21,AMZN,99386.23,99386.23,0
2025-01-22,AMZN,99386.23,99386.23,0
2025-01-23,AMZN,99386.23,99386.23,0
2025-01-24,AMZN,99386.23,99386.23,0
2025-01-27,AMZN,99386.23,99386.23,0
2025-01-28,AMZN,99386.23,99386.23,0
2025-01-29,AMZN,99386.23,99386.23,0
2025-01-30,AMZN,99386.23,99386.23,0
2025-01-31,AMZN,99386.23,99386.23,0
